Country,Region,Year,Month,Type_of_Tourism,Tourist_Arrivals,Sales,Profit,Average_Spend_Per_Visitor,Operating_Costs,Marketing_Spend,Number_of_Hotels,Tourism_Sector_Employment,Satisfaction_Score
Indonesia,Southeast Asia,2020,June,Adventure,222983,709271.87,195245.07,3433.13,58468.91,4941.74,636,1327,2.91
Japan,Southeast Asia,2021,January,Medical,162487,556508.41,40739.81,4811.47,115958.37,15222.93,563,24905,7.02
Philippines,South Asia,2021,April,Leisure,37931,542281.92,235151.94,4531.17,80319.72,42808.93,4971,9702,3.93
Indonesia,East Asia,2021,May,Eco-tourism,152369,762927.9,416327.34,1124.56,102649.19,20586.39,1751,38665,4.81
Malaysia,East Asia,2023,May,Leisure,391332,637966.72,193771.69,4589.84,128784.23,44458.39,3426,35944,4.21
Indonesia,Southeast Asia,2021,January,Cultural,104646,539829.42,109477.78,1087.26,7197.87,17205.72,3326,9124,7.55
Malaysia,South Asia,2022,November,Medical,441614,788456.36,58798.84,1928.5,73608.23,3623.35,3839,18720,5.53
Indonesia,Southeast Asia,2020,December,Cultural,71066,777520.68,11378.5,3079.34,89488.05,29095.84,4631,38653,2.69
Vietnam,East Asia,2023,February,Leisure,394170,776577.03,236943.57,3754.26,80326.96,41902.02,2086,41875,1.73
Philippines,East Asia,2023,March,Adventure,379830,863164.14,155129.45,4412.42,152488.39,15469.37,1923,93366,3.25
Japan,Southeast Asia,2021,December,Eco-tourism,249010,882935.86,171041.94,4180.86,82348.12,13281.43,2379,99162,6.16
Singapore,Southeast Asia,2021,January,Adventure,436919,567185.79,217269.06,1931.44,155585.4,39815.03,4562,51432,9.24
Thailand,South Asia,2023,September,Cultural,108459,479234.27,414718.68,4459.89,5870.86,28658.36,1070,12501,2.28
Indonesia,Southeast Asia,2021,May,Adventure,132697,903614.91,154453.59,4219.85,151514.3,36190.62,810,18188,7.47
Vietnam,South Asia,2022,January,Cultural,216956,60599.87,217941.99,2870.28,43228.7,12046.44,3850,10786,9.14
Singapore,South Asia,2021,February,Adventure,70887,22294.88,317421.29,2599.36,74062.04,49670.8,635,87749,4.01
Indonesia,South Asia,2021,June,Adventure,58746,808947.77,396060.42,4689.86,33114.6,26727.19,4466,42948,3.92
Malaysia,Southeast Asia,2021,June,Medical,196205,883966.84,446290.09,3157.41,122079.58,13701.33,1803,82126,4.31
China,South Asia,2023,June,Adventure,78696,160698.11,383742.74,4135.97,57317.47,24924.26,1903,23248,2.12
Vietnam,East Asia,2023,August,Leisure,403753,571311.01,185263.59,4100.37,179860.28,34605.05,832,70838,7.47
Thailand,South Asia,2022,January,Eco-tourism,405683,943851.14,82096.74,2190.53,24885.21,41630.35,3758,30669,3.83
Japan,East Asia,2023,August,Medical,367987,422860.66,450282.47,1865.89,194608.36,24416.6,3789,48430,8.25
Japan,East Asia,2021,March,Adventure,363877,620650.25,18130.52,2419.93,63234.19,24782.89,3254,51863,7.79
India,East Asia,2023,January,Leisure,136152,570285.14,184694.92,1271.7,35998.81,47260.56,3501,16390,8.28
Thailand,South Asia,2023,January,Cultural,490101,558243.98,167287.87,4675.44,28028.45,12150.77,4384,94856,5.1
Japan,Southeast Asia,2023,January,Leisure,437297,133366.62,130344.86,2757.66,147511.35,49061.11,290,92938,3.2
Singapore,South Asia,2023,May,Leisure,222546,65545.68,354729.11,3120.75,153149.48,3209.31,4458,34340,2.07
Thailand,Southeast Asia,2022,January,Adventure,226783,862401.36,113331.81,3435.54,146562.95,9224.52,2612,66009,2.87
Vietnam,Southeast Asia,2020,August,Eco-tourism,103257,777383.49,451543.95,1630.03,165172.91,5736.94,3213,70258,6.21
India,East Asia,2022,April,Leisure,146951,140953.93,312305.52,3720.65,193950.13,23747.53,817,48837,3.19
Philippines,Southeast Asia,2022,March,Cultural,358239,561563.99,112381.38,3605.96,195783.39,7413.13,3978,24700,2.78
Philippines,East Asia,2020,January,Medical,17956,321791.17,161466.85,607.31,129680.35,22820.23,3778,89942,3.06
Japan,South Asia,2022,May,Cultural,337129,735951.97,266106.2,3988.03,197874.37,30812.48,690,6007,3.48
Japan,South Asia,2020,February,Medical,222315,235494.85,240046.87,3204.48,151810.19,39530.8,997,85174,2.68
Thailand,Southeast Asia,2023,April,Cultural,463004,963460.48,296933.86,3109.36,83149.68,1952.1,630,91408,6.3
South Korea,Southeast Asia,2022,October,Leisure,419350,136801.89,61861.01,3841.93,131422.16,32808.94,2619,58006,2.52
Thailand,East Asia,2021,October,Eco-tourism,494473,136538.88,219728.22,4861.29,176971.61,9744.94,508,7585,9.61
Indonesia,Southeast Asia,2021,October,Adventure,448104,783412.14,397995.05,3958.27,39919.17,14647.4,2305,50810,2.94
Vietnam,South Asia,2022,March,Cultural,165342,873446.99,218565.98,1041.91,5231.85,3961.92,1908,29735,1.77
Japan,South Asia,2021,February,Eco-tourism,172502,653547.29,16896.72,4689.89,44177.73,45465.3,1971,59906,3.64
India,East Asia,2022,October,Cultural,314584,248767.61,396789.34,3262.83,165411.71,41758.81,2436,84123,3.58
Singapore,Southeast Asia,2020,July,Cultural,320414,919926.93,173731.85,2265.48,82425.94,44815.13,2200,78538,8.24
India,Southeast Asia,2022,April,Medical,255848,665617.53,462383.91,4726.73,53132.08,47207.13,4820,74867,4.82
Vietnam,South Asia,2021,December,Medical,377707,960237.76,345111.52,828.2,148575.54,39946.8,1422,54704,7.42
India,East Asia,2022,October,Eco-tourism,408350,879417.9,7132.78,4796.18,63916.38,5028.17,2590,31918,6.64
Vietnam,Southeast Asia,2022,September,Medical,450203,597248.07,388071.49,4452.87,190818.34,38318.28,2718,97541,5.8
Thailand,East Asia,2020,May,Eco-tourism,151062,634824.55,421868.59,2682.21,34891.3,42688.4,2697,85813,6.54
Thailand,South Asia,2021,December,Leisure,334618,347505.81,14168.87,1918.38,158044.94,42848.67,2077,30997,7.62
Japan,Southeast Asia,2020,December,Adventure,154618,464933.66,135418.7,4536.22,77016.68,49421.49,1119,40716,2.32
South Korea,South Asia,2021,January,Adventure,463208,823485.36,399501.89,865.02,151997.94,22469.41,2954,8652,5.83
Indonesia,Southeast Asia,2023,October,Eco-tourism,435683,843110.25,328605.32,3164,45297.15,11864.93,2738,70485,7.41
India,Southeast Asia,2023,August,Leisure,84656,608831.67,78402.48,1106.39,75592.14,5462.77,1834,8925,3.02
Philippines,East Asia,2021,October,Medical,342302,997146.73,187975.35,4231.2,128383.12,12103.49,1109,73341,9.27
China,South Asia,2022,August,Medical,382166,931131.61,324262.26,3697.86,110736.49,47517.05,4237,58070,4.91
India,Southeast Asia,2020,March,Adventure,278766,514147.91,265271.23,4281.33,55644.65,7476.42,2068,55054,1.53
Singapore,East Asia,2021,May,Medical,358474,902654.48,188808.51,4859.15,76272.22,15137.72,2125,52601,7.27
India,South Asia,2022,November,Eco-tourism,326260,582003.12,382413.01,1909.06,173110.7,43480.21,379,69661,7.54
South Korea,South Asia,2021,October,Medical,342066,767994.44,354362.65,1488.99,116908.06,1809.26,2436,93419,7.8
Vietnam,Southeast Asia,2021,November,Cultural,181935,341083.68,150181.53,1192.73,184303.15,18751.91,1890,1229,5.07
Philippines,South Asia,2021,December,Medical,388066,218676.06,469805.35,2664.53,168161.32,36719.67,1097,10658,6.69
Malaysia,South Asia,2023,June,Leisure,41105,123609.43,267456.96,4310.43,8079.86,35736.77,2067,54716,8.61
China,Southeast Asia,2021,July,Cultural,440734,520113.21,487678.21,4073.44,162801.47,39398.4,1267,62770,7.5
China,East Asia,2021,December,Eco-tourism,265162,89844.63,32889.14,3863.2,120587.72,20250.5,4390,33916,6.67
Singapore,Southeast Asia,2020,August,Cultural,433887,314999.41,474575.88,1687.77,90792.6,44105.26,296,32534,7.13
Philippines,South Asia,2020,January,Medical,339092,39596.63,14457.25,4219.29,171157.69,41652.24,3930,37696,4.08
Philippines,Southeast Asia,2020,September,Eco-tourism,276725,643599.96,15576.79,1628.66,28080.76,45851.89,2396,15537,1.2
Japan,South Asia,2020,March,Medical,122591,402293.07,471060.94,1947.24,161172.75,12385.17,1064,81456,4.2
South Korea,Southeast Asia,2023,April,Cultural,258695,186646.29,102400.15,3653.54,10784.01,7096.57,552,80210,5.83
Thailand,South Asia,2021,October,Leisure,361263,695039.1,424454.48,4607,61214.57,44050.04,1569,45986,9.71
Thailand,Southeast Asia,2020,January,Eco-tourism,21830,346841.57,363178.49,2466.14,38511.83,4040.6,3350,65810,7.76
Philippines,South Asia,2020,April,Eco-tourism,194629,660473.06,231320.17,1466.08,154004.67,3477.57,4082,29111,7.73
Vietnam,Southeast Asia,2023,January,Cultural,332469,492263.32,487730.59,3854.57,189245.64,5069.57,3226,13347,3.05
Indonesia,Southeast Asia,2022,July,Cultural,328698,779669.18,328650,2263.69,104723.48,39255.59,1502,11631,1.43
Thailand,Southeast Asia,2023,July,Adventure,355824,730029.19,467344.14,2823.44,105429.41,14111.05,1853,33967,7.49
India,South Asia,2020,April,Adventure,89964,614829.03,264933.59,3403.63,160191.02,3269.24,1691,10474,9.07
Indonesia,East Asia,2021,September,Cultural,359122,704756.8,313601.13,1627.99,158104.85,24346.71,3920,68732,7.67
Philippines,Southeast Asia,2023,July,Adventure,258722,292495.83,106990.72,4637.51,57497.53,13874.94,3556,17426,6.26
Singapore,South Asia,2023,September,Leisure,317464,992010.8,258029.69,3650.71,83710.53,46119.28,2076,83167,4.28
Vietnam,South Asia,2021,June,Eco-tourism,82720,377586.79,155523.45,3263.05,129119.08,36152.35,4371,80776,5.06
India,South Asia,2023,March,Eco-tourism,351033,843111.82,231507.41,1873,130177.95,27102.19,219,34618,5.48
Philippines,Southeast Asia,2023,July,Leisure,58265,576409.65,251107.8,1286.03,81621.06,8162.86,160,77366,2.11
South Korea,South Asia,2022,June,Adventure,398064,538904.17,290016.62,1044.71,179455.28,2297.32,1140,49708,4.26
China,Southeast Asia,2022,July,Adventure,481421,20423.98,280498.34,2840.7,110551.28,2012.79,2714,13135,4.57
Vietnam,East Asia,2021,September,Eco-tourism,109725,449290.9,217545.2,2494.75,92953.52,25961.03,3487,70249,3.66
South Korea,Southeast Asia,2021,May,Medical,426123,256110.19,151549.29,4184.55,96437.77,23803.06,2394,63350,7.71
Indonesia,East Asia,2021,July,Leisure,318742,538037.64,410658.9,3188.2,23347.5,6822.77,3758,65200,6.92
Thailand,East Asia,2021,July,Medical,248241,767728.87,66092.65,2985.89,28148.71,35350.91,2744,41294,1.59
Thailand,East Asia,2021,February,Leisure,293358,960807.68,440506.32,2144.48,22929.17,3871.63,1286,44924,6.69
Japan,East Asia,2023,October,Adventure,203046,527814.62,280715.88,2543.71,46303.8,2408.83,4506,31549,2.07
China,South Asia,2023,December,Eco-tourism,141754,455966.05,257442.29,3369.94,137832.25,9653.46,3967,52037,5.12
Japan,Southeast Asia,2021,December,Cultural,258638,968973.8,36425.19,3461.43,133799.65,11366.13,2634,89634,8.43
Malaysia,South Asia,2022,December,Eco-tourism,478202,838362.53,489482.1,1279.32,56191.14,10248.83,2548,89687,8.07
South Korea,South Asia,2020,July,Leisure,86202,876190.19,394884.23,1211.77,88536.45,7126.66,2500,14683,9.1
